Summary data collected by the Greenhouse Gas Reporting Program for 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1004924,110043784535,Elk Basin Gas Plant,POWELL,WY,82435,37 Country Road 1NG,PARK,44.87,-108.81,211130,"C,NN-FRAC,UU,W-PROC","Injection of CO2,Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","89,221.84","89,133.50",56.75,31.59,,,,,,,,,,"73,423.74",,,,,,,,,,,,,,,,,,,15798.098,,,,,,,,,,,,,,,,,,N,N,N
1001169,110040928048,Elk Mound Generating Station,Elk Mound,WI,54739,4101 50th Street,Chippewa,44.90,-91.57,221112,"C,D",Power Plants,"5,495.33","5,489.30",2.75,3.28,,,,,,,,,,9.50,"5,485.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000211,110017390839,Elk River,ELK RIVER,MN,55330,17845 EAST HIGHWAY 10,Sherburne,45.30,-93.55,562213,"C,D",Power Plants,"147,638.92","139,289.20","3,257.50","5,092.22",,,,,,,,,"153,668.60","122,668.47","24,970.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012043,110067543634,Elk Station,Abernathy,TX,79311,1454 County Road 315,HALE COUNTY,33.86,-101.84,221112,"C,D",Power Plants,"322,035.51","321,708.90",149.00,177.61,,,,,,,,,,83.80,"321,951.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010648,110000461740,Ellwood Texas Forge Houston,Houston,TX,77045,12500 Amelia Drive,HARRIS COUNTY,29.63,-95.40,332111,C,Other,"12,537.25","12,524.10",6.00,7.15,,,,,,,,,,"12,537.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000491,110064089490,Elm Road Generating Station,OAK CREEK,WI,53154,10800 S. CHICAGO ROAD,Milwaukee,42.84,-87.83,221112,"C,D",Power Plants,"7,944,070.47","7,902,384.30","2,077.50","39,608.67",,,,,,,,,,"1,609.44","7,942,461.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001597,110056956940,Elmer Smith,OWENSBORO,KY,42303,4301 U S HWY 60 E,Daviess,37.80,-87.06,221112,"C,D",Power Plants,"2,312,189.89","2,293,182.90","6,952.00","12,054.99",,,,,,,,,,0.10,"2,312,189.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007297,110004206680,Elmwood Park Power - LLC,ELMWOOD PARK,NJ,07407,15 RIVER ROAD,Bergen,40.91,-74.13,221112,"C,D",Power Plants,"1,912.94","1,911.30",0.75,0.89,,,,,,,,,,57.40,"1,855.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001359,110043787701,Elwood Energy Facility,ELWOOD,IL,60421,24391 PATTERSON RD,Will,41.44,-88.12,221112,"C,D",Power Plants,"198,855.92","198,654.80",91.75,109.37,,,,,,,,,,787.95,"198,067.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1009877,110055518202,"Emerald Contura, LLC",Waynesburg,PA,15370,212 Mine Road,GREENE,39.89,-80.19,212112,"C,FF",Other,"257,184.60",263.10,"256,921.50",,,,,,,,,,,263.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"256,921.50",,,,,,N,N,N
1004615,110000389213,"Emerald Performance Materials, LLC",AKRON,OH,44301,240 WEST EMERLING AVENUE,SUMMIT COUNTY,41.05,-81.54,325211,C,Other,"19,576.68","19,556.40",9.25,11.03,,,,,,,,,,"19,576.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007325,110035808855,"Emery Oleochemicals, LLC",CINCINNATI,OH,45232,4900 ESTE AVENUE,Hamilton,39.18,-84.51,325199,C,Chemicals,"184,191.00","183,999.70",87.00,104.30,,,,,,,,,,"184,191.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000317,110015656388,Emery Station,CLEAR LAKE,IA,50428,11295 230TH ST,Cerro Gordo,43.09,-93.29,221112,"C,D",Power Plants,"1,125,571.43","1,124,428.30",521.50,621.63,,,,,,,,,,"5,282.88","1,120,288.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001046,110017977821,Empire District Elec Co Energy Ctr,SARCOXIE,MO,64862,2537 FIR ROAD,Jasper,37.14,-94.10,221112,"C,D",Power Plants,"86,556.76","86,445.10",45.50,66.16,,,,,,,,,,"18,311.36","68,245.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007388,110020996083,"Empire Generating Co, LLC",Rensselaer,NY,12144,"75 Riverside Avenue, PO Box 350",Rensselaer,42.63,-73.75,221112,D,Power Plants,"877,198.28","876,304.10",407.25,486.93,,,,,,,,,,,"877,198.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006502,110000490013,Encogen Generating Station,Bellingham,WA,98225,915 Cornwall Ave,WHATCOM COUNTY,48.75,-122.49,221112,D,Power Plants,"96,452.99","96,354.90",44.75,53.34,,,,,,,,,,,"96,452.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005167,110043787961,Energy Center Harrisburg LLC,Harrisburg,PA,17101,100 North 10th Street,DAUPHIN COUNTY,40.27,-76.88,221112,C,Power Plants,"32,875.31","32,837.60",16.25,21.46,,,,,,,,,,"32,875.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004854,110001508379,"Energy Center Omaha, LLC",OMAHA,NE,68102,2152 HOWARD ST,DOUGLAS,41.26,-95.94,333415,C,Other,"56,182.01","56,117.90",27.75,36.36,,,,,,,,,,"56,182.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005798,110001207756,Energy Center Pittsburgh LLC,Pittsburgh,PA,15212,111 South Commons Avenue,ALLEGHENY COUNTY,40.45,-80.00,221112,C,Power Plants,"36,509.61","36,471.80",17.25,20.56,,,,,,,,,,"36,509.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008757,110055514368,Enlow Fork Mine,Claysville,PA,15323,2041 Pleasant Grove Rd.,WASHINGTON COUNTY,40.08,-80.35,212112,FF,Other,"2,283,805.75",,"2,283,805.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,283,805.75",,,,,,N,N,N
1001370,110008972763,"Ennis Power Company, LLC",ENNIS,TX,75119,4001 WEST ENNIS AVE,Ellis,32.32,-96.67,221112,D,Power Plants,"616,950.46","616,324.10",285.75,340.61,,,,,,,,,,,"616,950.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000316,110055506359,Entriken Compressor Station,JAMES CREEK,PA,16657,16707 LITTLE VALLEY RD,Huntingdon,40.31,-78.14,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"67,089.30","53,021.80","14,038.00",29.50,,,,,,,,,,"53,059.85",,,,,,,,,,,,,,,,,,,,14029.45,,,,,,,,,,,,,,,,,N,N,N
1002677,110001916437,Enwave Seattle,SEATTLE,WA,98101,1319 WESTERN AVE,KING,47.61,-122.34,221330,C,Power Plants,"81,449.13","81,362.70",38.75,47.68,,,,,,,,,,"81,449.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006814,110070081957,Equistar Chemicals LP,Westlake,LA,70669,4101 Hwy 108 South,CALCASIEU,30.24,-93.29,325211,C,Other,"115,061.02","114,942.10",54.25,64.67,,,,,,,,,,"115,061.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000420,110019162671,Equus Power I,FREEPORT,NY,11520,289 BUFFALO AVE,Nassau,40.64,-73.57,221112,D,Power Plants,"22,405.31","22,381.70",10.50,13.11,,,,,,,,,,,"22,405.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000634,110000376502,"Ergon Biofuels, LLC",Vicksburg,MS,39183,1833 Haining Road,WARREN COUNTY,32.39,-90.90,325193,C,Other,"75,530.32","75,452.50",35.50,42.32,,,,,,,,,0.60,"75,530.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000683,110040958425,Erickson,LANSING,MI,48917,3725 CANAL RD,Eaton,42.69,-84.66,221112,"C,D",Power Plants,"914,779.64","907,610.80","2,622.25","4,546.59",,,,,,,,,,381.49,"914,398.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007620,110069993642,Erie Coke Corporation,Erie,PA,16507,925 East Bay Drive,ERIE COUNTY,42.14,-80.07,324199,"C,Q",Metals,"59,725.16","59,672.30",16.50,36.36,,,,,,,,,,"58,225.46",,,,,,,,,,,,"1,499.70",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001419,110000758797,Escalante,PREWITT,NM,87045,COUNTY ROAD 19,McKinley,35.42,-108.08,221112,"C,D",Power Plants,"1,358,310.22","1,347,764.40","3,859.00","6,686.82",,,,,,,,,,"15,154.39","1,343,155.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000074,110012516134,"Escondido Energy Center, LLC",ESCONDIDO,CA,92029,1968 DON LEE PLACE,San Diego,33.13,-117.12,221112,D,Power Plants,"14,371.98","14,304.60",20.00,47.38,,,,,,,,,,,"14,371.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000745,110001530898,Essex,NEWARK,NJ,07105,155 RAYMOND BOULEVARD,Essex,40.74,-74.12,221112,D,Power Plants,912.80,911.70,0.50,0.60,,,,,,,,,,,912.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006098,110007107219,Essex Power Plant,ESSEX,MO,63825,24201 STATE HWY E,Stoddard,36.87,-89.84,221112,D,Power Plants,"21,890.37","21,867.90",10.25,12.22,,,,,,,,,,,"21,890.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006558,110000392487,Essity Operations Wausau LLC,Middletown,OH,45042,700 Columbia Avenue,BUTLER COUNTY,39.52,-84.41,322121,C,Pulp and Paper,"92,412.72","91,782.00",232.00,398.72,,,,,,,,,,"92,412.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011192,110006753496,Essity Operations Wausau LLC,Harrodsburg,KY,40330,1150 Industry Road,MERCER COUNTY,37.79,-84.87,322121,C,Pulp and Paper,"34,599.12","34,563.50",16.25,19.37,,,,,,,,,,"34,599.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004222,110005425682,Essity Professional Hygiene North America LLC,MENASHA,WI,54952,,WINNEBAGO,44.21,-88.46,322121,C,Pulp and Paper,"86,785.72","86,696.40",40.75,48.57,,,,,,,,,,"86,785.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001446,110002414138,Etiwanda Generating Station,RANCHO CUCAMONGA,CA,91739,8996 ETIWANDA ROAD,San Bernardino,34.09,-117.53,221112,"C,D",Power Plants,1.90,1.90,,,,,,,,,,,,1.90,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013092,,Eugene Island 100_20870,Offshore,LA,00000,,,29.06,-91.45,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"23,901.38","4,818.40","19,080.00",2.98,,,,,,,,,,"4,812.58",,,,,,,,,,,,,,,,,,19088.8,,,,,,,,,,,,,,,,,,,N,N,N
1008277,,Eugene Island 252 I,Offshore,LA,00000,,,28.52,-91.56,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"30,367.36","11,188.30","19,172.50",6.56,,,,,,,,,,"11,194.16",,,,,,,,,,,,,,,,,,19173.2,,,,,,,,,,,,,,,,,,,N,N,N
1013099,,Eugene Island 314 A & A-PRD,Offshore,LA,00000,,,28.26,-91.74,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"44,749.85","14,138.30","30,603.50",8.05,,,,,,,,,,"14,131.40",,,,,,,,,,,,,,,,,,30618.45,,,,,,,,,,,,,,,,,,,N,N,N
1013121,,Eugene Island 338 K_2471,Offshore,LA,00000,,,28.20,-91.67,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"63,857.55","12,553.90","51,296.50",7.15,,,,,,,,,,"12,553.05",,,,,,,,,,,,,,,,,,51304.5,,,,,,,,,,,,,,,,,,,N,N,N
1008278,,Eugene Island 361 A,Covington,LA,70433,,,28.07,-91.39,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"32,933.09","16,162.60","16,761.25",9.24,,,,,,,,,,"16,174.29",,,,,,,,,,,,,,,,,,16758.8,,,,,,,,,,,,,,,,,,,N,N,N
1010682,110000488231,Eugene MDF,Eugene,OR,97402,50 North Danebo Avenue,LANE COUNTY,44.06,-123.18,321219,C,Other,"20,638.71","20,459.00",32.50,147.21,,,,,,,,,"11,853.00","20,638.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000120,110012152053,Evander Andrews Power Complex,Mountain Home,ID,83647,1862 NW Mashburn Road,Elmore,43.18,-115.73,221112,"C,D",Power Plants,"74,587.92","74,512.30",34.50,41.12,,,,,,,,,,77.70,"74,510.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013138,110070225650,Evonik Pasadena PMD Site,Pasadena,TX,77506,1423 Pasadena Freeway,HARRIS COUNTY,29.71,-95.19,325199,C,Chemicals,"12,016.30","12,003.70",5.75,6.85,,,,,,,,,,"12,016.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001840,110027376284,Evraz Oregon Steel,Portland,OR,97203,14400 N. Rivergate Blvd,MULTNOMAH COUNTY,45.63,-122.78,331110,C,Metals,"100,684.42","100,580.30",47.50,56.62,,,,,,,,,,"100,684.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002764,110043801375,Ewing Bank 873,Offshore,LA,00000,,LAFAYETTE,28.10,-90.20,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"40,663.00","35,223.50","5,402.25",37.25,,,,,,,,,,"33,537.91",,,,,,,,,,,,,,,,,,7125.09,,,,,,,,,,,,,,,,,,,N,N,N
1000414,110036377266,Exira Station,BRAYTON,IA,50042,3429 JAY AVE,Audubon,41.51,-94.92,221112,"C,D",Power Plants,"48,925.06","48,873.50",23.25,28.31,,,,,,,,,,1.30,"48,923.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007000,110000428421,ExxonMobil Fuels & Lubricants Company Billings Refinery,Billings,MT,59103,700 ExxonMobil Road,YELLOWSTONE COUNTY,45.81,-108.43,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","660,102.57","654,444.70","4,074.00","1,583.87",,,,,,,,,,"334,864.13",,,,,,,,,,,"109,803.10",,,,,,,,,,,,,,"215,435.34",,,,,,,,,,,,N,N,N
1007959,110041990913,Exxonmobil Beaumont Refinery,BEAUMONT,TX,77701,1795 BURT ST,Jefferson,30.06,-94.07,324110,"C,D,MM-REF,X,Y","Chemicals,Petroleum Product Suppliers,Power Plants,Refineries","5,580,514.16","5,550,322.00","18,929.25","11,262.91",,,,,,,,,,"2,379,929.86","2,153,063.32",,,,,,,,,,,,,,,,,,,,,,,"112,659.61","934,861.36",,,,,,,,,,,,N,N,N
1001544,110000403723,F B Culley Generating Station,NEWBURGH,IN,47630,3700 DARLINGTON ROAD,Warrick,37.91,-87.33,221112,D,Power Plants,"2,285,340.72","2,267,020.20","6,701.50","11,619.02",,,,,,,,,,,"2,285,340.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002528,110035782285,FAIN GAS PLANT,MASTERSON,TX,79058,32540 Fain Plant Rd.,POTTER,35.54,-101.90,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"108,202.46","76,565.70","31,593.25",43.51,,,,,,,,,,"59,346.38",,,,,,,,,,,,,,,,,,,48856.082,,,,,,,,,,,,,,,,,,N,N,N
1007547,110001944291,FALL RIVER LANDFILL,FALL RIVER,MA,02720,1080 AIRPORT ROAD,BRISTOL COUNTY,41.75,-71.11,562212,"C,HH",Waste,"8,061.05",3.30,"8,057.75",,,,,,,,,,,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,057.75",,,,N,N,N
1002357,110000436314,FCA Belvidere Assembly Plant,Belvidere,IL,61008,3000 West Chrysler Drive,BOONE,42.24,-88.87,336112,C,Other,"75,761.26","75,682.90",35.75,42.61,,,,,,,,,,"75,761.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005483,110000852649,FCA Chrysler Technology Center,Auburn Hills,MI,48326,800 Chrysler Drive,OAKLAND,42.66,-83.23,336112,"C,QQ","Import and Export of Equipment Containing Fluorintaed GHGs,Other","44,170.78","44,125.30",20.75,24.73,,,,,,,,,,"44,170.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005551,110000406837,FCA JEFFERSON NORTH ASSEMBLY PLANT,DETROIT,MI,48215,2101 CONNER AVENUE,WAYNE,42.37,-82.97,336112,C,Other,"78,884.95","78,803.30",37.25,44.40,,,,,,,,,,"78,884.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005552,110000401397,FCA KOKOMO CASTING PLANT,KOKOMO,IN,46904,1001 E. BOULEVARD,HOWARD COUNTY,40.46,-86.12,331523,C,Metals,"34,489.72","34,454.10",16.25,19.37,,,,,,,,,,"34,489.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007544,110070081975,FCA KOKOMO TRANSMISSION PLANT,KOKOMO,IN,46902,2401 S REED RD,HOWARD COUNTY,40.46,-86.11,336350,C,Other,"19,939.62","19,918.80",9.50,11.32,,,,,,,,,,"19,939.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007918,110017425375,FCA STERLING HEIGHTS ASSEMBLY PLANT,STERLING HTS,MI,48312,38111 VAN DYKE,MACOMB COUNTY,42.57,-83.03,336112,C,Other,"92,057.00","91,962.20",43.25,51.55,,,,,,,,,,"92,057.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001057,110043971734,FCA STERLING HEIGHTS VEHICLE TEST CENTER,STERLING HEIGHTS,MI,48321,7150 METROPOLITAN PARKWAY,MACOMB COUNTY,42.57,-83.04,493110,C,Other,507.95,507.40,0.25,0.30,,,,,,,,,,507.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005484,110000900008,FCA STERLING STAMPING PLANT,STERLING HEIGHTS,MI,48312,35777 VAN DYKE,MACOMB COUNTY,42.56,-83.03,336370,C,Other,"9,226.62","9,217.30",4.25,5.07,,,,,,,,,,"9,226.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005554,110024282186,FCA TOLEDO ASSEMBLY COMPLEX,TOLEDO,OH,43608,4400 CHRYSLER DRIVE,LUCAS COUNTY,41.70,-83.52,336112,C,Other,"90,629.11","90,535.40",42.75,50.96,,,,,,,,,,"90,629.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005553,110000405384,FCA WARREN STAMPING PLANT,WARREN,MI,48091,22800 MOUND RD.,MACOMB COUNTY,42.46,-83.04,336370,C,Other,"7,012.32","7,005.20",3.25,3.87,,,,,,,,,,"7,012.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005485,110000405393,FCA WARREN TRUCK ASSEMBLY PLANT,WARREN,MI,48091,21500 MOUND ROAD,MACOMB COUNTY,42.46,-83.04,336112,C,Other,"99,212.98","99,110.50",46.75,55.73,,,,,,,,,,"99,212.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005567,110043796069,FCA Warren PDC,Warren,MI,48091,21035 Sherwood Avenue,MACOMB,42.45,-83.03,423120,C,Other,"6,110.18","6,103.60",3.00,3.58,,,,,,,,,,"6,110.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007603,110000412367,FIBREK,MENOMINEE,MI,49858,701 4TH AVE.,MENOMINEE COUNTY,45.11,-87.61,322110,C,Pulp and Paper,"36,999.26","36,960.90",17.50,20.86,,,,,,,,,,"36,999.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006763,110013948611,FIGHTING CREEK FARM LANDFILL,COEUR D\ALENE,ID,83814,22089 S HWY 95,KOOTENAI COUNTY,47.53,-116.93,562212,"C,HH",Waste,"40,108.40",43.90,"40,064.50",,,,,,,,,,,43.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,064.50",,,,N,N,N
1005805,110012627862,FILLMORE COMPRESSOR STATION,MEADOW,UT,84644,5800 SOUTH 6770 W HATTON ROAD WEST,MILLARD,38.85,-112.50,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"85,444.48","84,417.10",980.00,47.38,,,,,,,,,,"84,503.13",,,,,,,,,,,,,,,,,,,,941.35,,,,,,,,,,,,,,,,,N,N,N
1006608,110000324845,FINCH PAPER LLC,GLENS FALLS,NY,12801,1 GLEN STREET,WARREN COUNTY,43.31,-73.63,322121,"AA,C",Pulp and Paper,"129,321.12","127,295.10",368.25,"1,657.77",,,,,,,,,"270,761.70","104,228.60",,,,,,,,,,,,,,,,,,,,,,,,,,,"25,092.52",,,,,,,,,,N,N,N
1003814,110012694281,FINK ROAD LANDFILL,CROWS LANDING,CA,95313,4000 FINK ROAD,STANISLAUS,37.40,-121.14,562212,HH,Waste,"226,551.00",,"226,551.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"226,551.00",,,,N,N,N
1008735,110030735916,FINKL & SONS CO,CHICAGO,IL,60619,1355 E 93RD ST,COOK,41.73,-87.59,331110,"C,Q",Metals,"44,834.66","44,795.20",18.00,21.46,,,,,,,,,,"38,129.76",,,,,,,,,,,,"6,704.90",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004516,110004806425,FINLEY BUTTES REGIONAL LANDFILL,BOARDMAN,OR,97818,73221 BOMBING RANGE RD,MORROW COUNTY,45.69,-119.59,562212,"C,HH",Waste,"71,551.00",0.50,"71,550.50",,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,550.50",,,,N,N,N
1000371,110010323845,"FINNEY COUNTY LANDFILL, INC. DBA WESTERN PLAINS RE",GARDEN CITY,KS,67846,1250 S. RACEWAY,FINNEY,37.94,-100.77,562212,"C,HH",Waste,"37,951.95",43.20,"37,908.75",,,,,,,,,,,43.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,908.75",,,,N,N,N
1007548,110041921935,FIRESTONE POLYMERS - LAKE CHARLES FACILITY,SULPHUR,LA,70665,1801 HWY 108 East,CALCASIEU PARISH,30.19,-93.33,325212,C,Other,"100,372.77","100,269.20",47.25,56.32,,,,,,,,,,"100,372.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006856,110000506159,FIRESTONE POLYMERS ORANGE PLANT,ORANGE,TX,77630,5713 FM RD 1006,ORANGE COUNTY,30.04,-93.79,325212,C,Other,"57,001.84","56,943.20",26.75,31.89,,,,,,,,,,"57,001.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002589,110014329994,FIRST CHEMICAL CORP,PASCAGOULA,MS,39581,1001 INDUSTRIAL ROAD,JACKSON COUNTY,30.36,-88.49,325199,"C,V",Chemicals,"209,355.89","65,598.00",31.00,"143,726.89",,,,,,,,,,"65,665.95",,,,,,,,,,,,,,,,,"143,689.94",,,,,,,,,,,,,,,,,,,,N,N,N
1002438,110041418347,FIRST QUALITY TISSUE/LOCK HAVEN PLT,LOCK HAVEN,PA,17745,904 WOODS AVE,CLINTON COUNTY,41.13,-77.46,322121,"C,TT","Pulp and Paper,Waste","104,873.47","100,787.60","4,029.25",56.62,,,,,,,,,,"100,891.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,981.75",N,N,N
1007753,110024367816,FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER,WESTMINSTER,MA,01473,101 FITCHBURG RD,WORCESTER,42.53,-71.85,562212,"C,HH",Waste,"53,925.96",387.40,"53,457.50",81.06,,,,,,,,,"22,211.90",503.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,422.75",,,,N,N,N
1006251,110018353618,FIVE OAKS RECYCLING & DISPOSAL FACILITY,TAYLORVILLE,IL,62568,890 E1500N RD,CHRISTIAN,39.56,-89.37,562212,"C,HH",Waste,"28,938.47","2,818.10","26,063.75",56.62,,,,,,,,,"15,295.10","2,899.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,039.00",,,,N,N,N
